annee,mois,intervenant,appartenance,duree,media,chaine,emission
2021,octobre,DARMANIN Gérald,Ministre,00:23:34,Radio,RMC,Magazines
2021,octobre,PECRESSE Valérie,Libres,00:20:40,Radio,RMC,Magazines
2021,octobre,ESTROSI Christian,Divers Droite,00:20:34,Radio,RMC,Magazines
2021,octobre,DJEBBARI Jean-Baptiste,Ministre,00:20:28,Radio,RMC,Magazines
2021,octobre,WARGON Emmanuelle,Ministre,00:20:26,Radio,RMC,Magazines
2021,octobre,BEAUNE Clément,Ministre,00:20:25,Radio,RMC,Magazines
2021,octobre,BAYROU François,Mouvement démocrate,00:20:21,Radio,RMC,Magazines
2021,octobre,BARNIER Michel,Les Républicains,00:20:10,Radio,RMC,Magazines
2021,octobre,PANNIER-RUNACHER Agnès,Ministre,00:19:47,Radio,RMC,Magazines
2021,octobre,TROUILLAS Sébastien,Les Républicains,00:18:40,Radio,RMC,Magazines
2021,octobre,PUEYO Joaquim,Parti socialiste,00:15:06,Radio,RMC,Magazines
2021,octobre,MOURAUD Jacline,Les émergents,00:12:20,Radio,RMC,Magazines
2021,octobre,CHENU Sébastien,Rassemblement national,00:12:20,Radio,RMC,Magazines
2021,octobre,CIOTTI Eric,Les Républicains,00:11:07,Radio,RMC,Magazines
2021,octobre,HERVE Loïc,Union des démocrates et indépendants,00:11:06,Radio,RMC,Magazines
2021,octobre,BERGER Jean-Didier,Libres,00:10:40,Radio,RMC,Magazines
2021,octobre,PIOLLE Eric,Europe Ecologie-les Verts,00:10:20,Radio,RMC,Magazines
2021,octobre,PLATRET Gilles,Les Républicains,00:10:18,Radio,RMC,Magazines
2021,octobre,GAIRIN Marc,Divers Droite,00:10:08,Radio,RMC,Magazines
2021,octobre,ROUSSEL Fabien,Parti communiste français,00:08:22,Radio,RMC,Magazines
2021,octobre,CHASSEING Daniel,Les Républicains,00:08:14,Radio,RMC,Magazines
2021,octobre,MARSEILLE Hervé,Union des démocrates et indépendants,00:07:50,Radio,RMC,Magazines
2021,octobre,LECLERC Patrice,Parti communiste français,00:07:36,Radio,RMC,Magazines
2021,octobre,BOUCHE Nicolas,Divers Centre,00:07:26,Radio,RMC,Magazines
2021,octobre,BOUYSSOU Philippe,Parti communiste français,00:07:08,Radio,RMC,Magazines
2021,octobre,CORCEIRO David,Mouvement démocrate,00:06:52,Radio,RMC,Magazines
2021,octobre,DIETRICH Christophe,Les Républicains,00:06:36,Radio,RMC,Magazines
2021,octobre,LE MEAUX Vincent,Parti socialiste,00:06:00,Radio,RMC,Magazines
2021,octobre,CAREME Damien,Europe Ecologie-les Verts,00:05:06,Radio,RMC,Magazines
2021,octobre,BONNELL Bruno,La République en marche,00:04:54,Radio,RMC,Magazines
2021,octobre,GUILLEMAUDIC Alain,Divers Gauche,00:04:00,Radio,RMC,Magazines
2021,octobre,PANNEKOUCKE Fabrice,Les Républicains,00:03:39,Radio,RMC,Magazines
2021,octobre,MENARD Emmanuelle,Divers Droite,00:03:24,Radio,RMC,Magazines
2021,octobre,MACRON Emmanuel,Président de la République en débat politique,00:03:23,Radio,RMC,Magazines
2021,octobre,MORANCAIS Christelle,Les Républicains,00:03:10,Radio,RMC,Magazines
2021,octobre,LE PEN Marine,Rassemblement national,00:02:52,Radio,RMC,Magazines
2021,octobre,DIARD Eric,Les Républicains,00:02:48,Radio,RMC,Magazines
2021,octobre,LE MAIRE Bruno,Ministre,00:02:34,Radio,RMC,Magazines
2021,octobre,MICHEL Athénaïs,Allons enfants,00:02:19,Radio,RMC,Magazines
2021,octobre,CASTEX Jean,Premier Ministre,00:02:17,Radio,RMC,Magazines
2021,octobre,PHILIPPE Edouard,Horizons,00:02:16,Radio,RMC,Magazines
2021,octobre,BAYOU Julien,Europe Ecologie-les Verts,00:02:12,Radio,RMC,Magazines
2021,octobre,BERTRAND Xavier,Divers Droite,00:02:09,Radio,RMC,Magazines
2021,octobre,DUPOND-MORETTI Eric,Ministre,00:02:06,Radio,RMC,Magazines
2021,octobre,BUGIS PASCAL,Divers Droite,00:01:34,Radio,RMC,Magazines
2021,octobre,MENARD Robert,Divers Droite,00:01:22,Radio,RMC,Magazines
2021,octobre,GOSSELIN Philippe,Les Républicains,00:01:15,Radio,RMC,Magazines
2021,octobre,MONTEBOURG Arnaud,Divers Gauche,00:01:10,Radio,RMC,Magazines
2021,octobre,BERTRAND Xavier,Les Républicains,00:01:09,Radio,RMC,Magazines
2021,octobre,FELIZIA Jean Laurent,Europe Ecologie-les Verts,00:01:06,Radio,RMC,Magazines
2021,octobre,KARAM Patrick,Libres,01:11:20,Radio,Europe 1,Magazines
2021,octobre,THEVENOT Prisca,La République en marche,01:10:27,Radio,Europe 1,Magazines
2021,octobre,ZEMMOUR Eric,Divers Droite,01:06:02,Radio,Europe 1,Magazines
2021,octobre,LISCIA Pierre,Libres,00:54:56,Radio,Europe 1,Magazines
2021,octobre,PUPPONI François,Mouvement démocrate,00:54:30,Radio,Europe 1,Magazines
2021,octobre,JUVIN Philippe,Les Républicains,00:51:16,Radio,Europe 1,Magazines
2021,octobre,EL KHATMI Amine,Printemps républicain,00:44:20,Radio,Europe 1,Magazines
2021,octobre,BARNIER Michel,Les Républicains,00:43:02,Radio,Europe 1,Magazines
2021,octobre,MONTEBOURG Arnaud,Divers Gauche,00:41:48,Radio,Europe 1,Magazines
2021,octobre,ROUSSEL Fabien,Parti communiste français,00:37:57,Radio,Europe 1,Magazines
2021,octobre,DOUCET Philippe,Parti socialiste,00:34:48,Radio,Europe 1,Magazines
2021,octobre,CIOTTI Eric,Les Républicains,00:32:53,Radio,Europe 1,Magazines
2021,octobre,PECRESSE Valérie,Les Républicains,00:31:14,Radio,Europe 1,Magazines
2021,octobre,LE MAIRE Bruno,Ministre,00:29:47,Radio,Europe 1,Magazines
2021,octobre,BLANQUER Jean-Michel,Ministre,00:28:14,Radio,Europe 1,Magazines
2021,octobre,FLORENNES Isabelle,Mouvement démocrate,00:26:35,Radio,Europe 1,Magazines
2021,octobre,TACHE Aurélien,Les nouveaux démocrates,00:25:09,Radio,Europe 1,Magazines
2021,octobre,AVIA Laëtitia,La République en marche,00:19:10,Radio,Europe 1,Magazines
2021,octobre,QUATENNENS Adrien,La France insoumise,00:16:35,Radio,Europe 1,Magazines
2021,octobre,GREGOIRE Olivia,Ministre,00:16:15,Radio,Europe 1,Magazines
2021,octobre,BONNELL Bruno,La République en marche,00:15:45,Radio,Europe 1,Magazines
2021,octobre,DE RUGY François,La République en marche,00:15:42,Radio,Europe 1,Magazines
2021,octobre,BEAUNE Clément,Ministre,00:15:13,Radio,Europe 1,Magazines
2021,octobre,OLIVE Karl,Divers Droite,00:15:12,Radio,Europe 1,Magazines
2021,octobre,BAYROU François,Mouvement démocrate,00:15:10,Radio,Europe 1,Magazines
2021,octobre,ATTAL Gabriel,Ministre,00:14:59,Radio,Europe 1,Magazines
2021,octobre,POMPILI Barbara,Ministre,00:14:54,Radio,Europe 1,Magazines
2021,octobre,BACHELAY Alexis ,Divers Gauche,00:14:51,Radio,Europe 1,Magazines
2021,octobre,BORNE Elisabeth,Ministre,00:14:51,Radio,Europe 1,Magazines
2021,octobre,DATI Rachida,Les Républicains,00:14:42,Radio,Europe 1,Magazines
2021,octobre,RETAILLEAU Bruno,Les Républicains,00:14:29,Radio,Europe 1,Magazines
2021,octobre,MORANO Nadine,Les Républicains,00:14:28,Radio,Europe 1,Magazines
2021,octobre,DE MONTCHALIN Amélie,Ministre,00:14:09,Radio,Europe 1,Magazines
2021,octobre,SCHIAPPA Marlène,Ministre,00:14:02,Radio,Europe 1,Magazines
2021,octobre,DUBOST Coralie,La République en marche,00:12:07,Radio,Europe 1,Magazines
2021,octobre,LEONETTI Jean,Les Républicains,00:09:19,Radio,Europe 1,Magazines
2021,octobre,MUSELIER Renaud,Les Républicains,00:08:17,Radio,Europe 1,Magazines
2021,octobre,DIARD Eric,Les Républicains,00:07:03,Radio,Europe 1,Magazines
2021,octobre,OLHARAN Sébastien,Les Républicains,00:06:45,Radio,Europe 1,Magazines
2021,octobre,EL HAITE Najwa,Territoires de progrès,00:06:06,Radio,Europe 1,Magazines
2021,octobre,LE PEN Marine,Rassemblement national,00:05:53,Radio,Europe 1,Magazines
2021,octobre,MORENO Elisabeth,Ministre,00:05:28,Radio,Europe 1,Magazines
2021,octobre,HADDAD Jonas,Les Républicains,00:04:55,Radio,Europe 1,Magazines
2021,octobre,JIMENEZ Benoit,Union des démocrates et indépendants,00:04:53,Radio,Europe 1,Magazines
2021,octobre,MARSEILLE Hervé,Union des démocrates et indépendants,00:04:51,Radio,Europe 1,Magazines
2021,octobre,KRIEF Sandra,Parti animaliste,00:04:28,Radio,Europe 1,Magazines
2021,octobre,CLUZEL Sophie,Ministre,00:03:55,Radio,Europe 1,Magazines
2021,octobre,MACRON Emmanuel,Président de la République en débat politique,00:03:39,Radio,Europe 1,Magazines
2021,octobre,DUPOND-MORETTI Eric,Ministre,00:03:27,Radio,Europe 1,Magazines
2021,octobre,DARMANIN Gérald,Ministre,00:03:10,Radio,Europe 1,Magazines
2021,octobre,PHILIPPE Edouard,Horizons,00:02:26,Radio,Europe 1,Magazines
2021,octobre,CASTEX Jean,Premier Ministre,00:02:06,Radio,Europe 1,Magazines
2021,octobre,MACRON Emmanuel,Président de la République hors débat politique,00:01:57,Radio,Europe 1,Magazines
2021,octobre,EL HAIRY Sarah,Ministre,00:01:46,Radio,Europe 1,Magazines
2021,octobre,BERTRAND Xavier,Divers Droite,00:01:45,Radio,Europe 1,Magazines
2021,octobre,GHALI Samia,Divers Gauche,00:01:43,Radio,Europe 1,Magazines
2021,octobre,PECRESSE Valérie,Libres,00:01:41,Radio,Europe 1,Magazines
2021,octobre,MELENCHON Jean-Luc,La France insoumise,00:01:34,Radio,Europe 1,Magazines
2021,octobre,CORBIERE Alexis,La France insoumise,00:01:14,Radio,Europe 1,Magazines
2021,octobre,HIDALGO Anne,Parti socialiste,00:01:12,Radio,Europe 1,Magazines
2021,octobre,RACHLINE David,Rassemblement national,00:01:10,Radio,Europe 1,Magazines
2021,octobre,HIDALGO Anne,Parti socialiste,01:10:11,Radio,RTL,Magazines
2021,octobre,ZEMMOUR Eric,Divers Droite,01:05:16,Radio,RTL,Magazines
2021,octobre,CASTANER Christophe,La République en marche,01:00:57,Radio,RTL,Magazines
2021,octobre,PECRESSE Valérie,Les Républicains,00:55:41,Radio,RTL,Magazines
2021,octobre,GARRIDO Raquel,La France insoumise,00:38:18,Radio,RTL,Magazines
2021,octobre,REMY LELEU Raphaëlle,Europe Ecologie-les Verts,00:31:42,Radio,RTL,Magazines
2021,octobre,LE MAIRE Bruno,Ministre,00:21:02,Radio,RTL,Magazines
2021,octobre,EL HAITE Najwa,Territoires de progrès,00:18:40,Radio,RTL,Magazines
2021,octobre,DJEBBARI Jean-Baptiste,Ministre,00:17:50,Radio,RTL,Magazines
2021,octobre,ROUSSEL Fabien,Parti communiste français,00:13:31,Radio,RTL,Magazines
2021,octobre,PUEYO Joaquim,Parti socialiste,00:12:05,Radio,RTL,Magazines
2021,octobre,HOLLANDE François,Parti socialiste,00:11:21,Radio,RTL,Magazines
2021,octobre,JADOT Yannick,Europe Ecologie-les Verts,00:10:58,Radio,RTL,Magazines
2021,octobre,MONTEBOURG Arnaud,Divers Gauche,00:09:59,Radio,RTL,Magazines
2021,octobre,GREGOIRE Olivia,Ministre,00:09:25,Radio,RTL,Magazines
2021,octobre,ATTAL Gabriel,Ministre,00:09:24,Radio,RTL,Magazines
2021,octobre,MENNUCCI Patrick,Parti socialiste,00:09:05,Radio,RTL,Magazines
2021,octobre,RUFFIN François,La France insoumise,00:09:02,Radio,RTL,Magazines
2021,octobre,GIRARDIN Annick,Ministre,00:08:50,Radio,RTL,Magazines
2021,octobre,BARNIER Michel,Les Républicains,00:08:47,Radio,RTL,Magazines
2021,octobre,POMPILI Barbara,Ministre,00:08:34,Radio,RTL,Magazines
2021,octobre,COPE Jean-François,Les Républicains,00:08:05,Radio,RTL,Magazines
2021,octobre,VOGEL Mélanie,Europe Ecologie-les Verts,00:08:04,Radio,RTL,Magazines
2021,octobre,MENARD Robert,Divers Droite,00:07:48,Radio,RTL,Magazines
2021,octobre,COLLOMB Gérard,Divers Centre,00:07:45,Radio,RTL,Magazines
2021,octobre,CIOTTI Eric,Les Républicains,00:07:18,Radio,RTL,Magazines
2021,octobre,CANFIN Pascal,La République en marche,00:07:03,Radio,RTL,Magazines
2021,octobre,RICHARD Alain,La République en marche,00:06:42,Radio,RTL,Magazines
2021,octobre,RUPIN Pacôme,La République en marche,00:06:29,Radio,RTL,Magazines
2021,octobre,MACRON Emmanuel,Président de la République en débat politique,00:04:54,Radio,RTL,Magazines
2021,octobre,DUPONT-AIGNAN Nicolas,Debout la France,00:04:49,Radio,RTL,Magazines
2021,octobre,LE PEN Marine,Rassemblement national,00:04:41,Radio,RTL,Magazines
2021,octobre,MARSEILLE Hervé,Union des démocrates et indépendants,00:04:33,Radio,RTL,Magazines
2021,octobre,DOMBREVAL Loïc,La République en marche,00:04:19,Radio,RTL,Magazines
2021,octobre,CASTEX Jean,Premier Ministre,00:04:02,Radio,RTL,Magazines
2021,octobre,RUBIN Sabine,La France insoumise,00:03:40,Radio,RTL,Magazines
2021,octobre,ESTROSI Christian,Divers Droite,00:03:02,Radio,RTL,Magazines
2021,octobre,MACRON Emmanuel,Président de la République hors débat politique,00:02:12,Radio,RTL,Magazines
2021,octobre,POUTOU Philippe,Nouveau parti anticapitaliste,00:01:37,Radio,RTL,Magazines
2021,octobre,DOUCET Grégory,Europe Ecologie-les Verts,00:01:25,Radio,RTL,Magazines
2021,octobre,VERAN Olivier,Ministre,00:01:17,Radio,RTL,Magazines
2021,octobre,BERTRAND Xavier,Divers Droite,00:01:00,Radio,RTL,Magazines
2021,octobre,MARACINEANU Roxana,Ministre,00:19:44,Radio,Sud Radio,Magazines
2021,octobre,COLLARD Gilbert,Rassemblement national,00:19:00,Radio,Sud Radio,Magazines
2021,octobre,ZEMMOUR Eric,Divers Droite,00:18:09,Radio,Sud Radio,Magazines
2021,octobre,LESCURE Roland,La République en marche,00:15:58,Radio,Sud Radio,Magazines
2021,octobre,MARLEIX Olivier,Les Républicains,00:11:50,Radio,Sud Radio,Magazines
2021,octobre,DELAFOSSE Michael,Parti socialiste,00:10:37,Radio,Sud Radio,Magazines
2021,octobre,DUBUS Jérôme,La République en marche,00:09:00,Radio,Sud Radio,Magazines
2021,octobre,JACOBELLI Laurent,Rassemblement national,00:08:54,Radio,Sud Radio,Magazines
2021,octobre,MULLER-BRONN Laurence,Les Républicains,00:08:48,Radio,Sud Radio,Magazines
2021,octobre,PLATRET Gilles,Les Républicains,00:08:22,Radio,Sud Radio,Magazines
2021,octobre,DELGA Carole,Parti socialiste,00:07:44,Radio,Sud Radio,Magazines
2021,octobre,TERLIER Jean,La République en marche,00:07:02,Radio,Sud Radio,Magazines
2021,octobre,HERVE Loïc,Union des démocrates et indépendants,00:06:55,Radio,Sud Radio,Magazines
2021,octobre,LAVALETTE Laure,Rassemblement national,00:06:38,Radio,Sud Radio,Magazines
2021,octobre,MASSON Bryan,Rassemblement national,00:06:18,Radio,Sud Radio,Magazines
2021,octobre,DUSSAUSSAYE Gaëtan,Rassemblement national,00:05:51,Radio,Sud Radio,Magazines
2021,octobre,BOCQUET Eric,Parti communiste français,00:05:47,Radio,Sud Radio,Magazines
2021,octobre,MOUDENC Jean-Luc,Les Républicains,00:05:46,Radio,Sud Radio,Magazines
2021,octobre,RIGAULT Stanislas,Génération Z,00:05:15,Radio,Sud Radio,Magazines
2021,octobre,HOUPERT Alain,Les Républicains,00:04:53,Radio,Sud Radio,Magazines
2021,octobre,CORCEIRO David,Mouvement démocrate,00:04:13,Radio,Sud Radio,Magazines
2021,octobre,LAURENT Philippe,Union des démocrates et indépendants,00:03:58,Radio,Sud Radio,Magazines
2021,octobre,KUZMANOVIC Georges,Républicaine souveraine,00:03:58,Radio,Sud Radio,Magazines
2021,octobre,MELER Norbert,Parti socialiste,00:03:53,Radio,Sud Radio,Magazines
2021,octobre,FABRE Olivier,Divers Droite,00:03:50,Radio,Sud Radio,Magazines
2021,octobre,RUPIN Pacôme,La République en marche,00:03:49,Radio,Sud Radio,Magazines
2021,octobre,ETCHEGERAY Jean René,Union des démocrates et indépendants,00:03:41,Radio,Sud Radio,Magazines
2021,octobre,DUGOIN CLEMENT Jean Philippe,Union des démocrates et indépendants,00:03:40,Radio,Sud Radio,Magazines
2021,octobre,TAUBIRA CHRISTIANE,Divers Gauche,00:01:40,Radio,France Inter,Autres
2021,octobre,RIO Philippe,Parti communiste français,00:05:48,Radio,France Culture,Autres
2021,octobre,GODOY Didier,Divers Gauche,00:02:51,Radio,France Culture,Autres
2021,octobre,LE MAIRE Bruno,Ministre,00:02:26,Radio,France Culture,Autres
2021,octobre,WARGON Emmanuelle,Ministre,00:01:00,Radio,France Culture,Autres
2021,octobre,KLINKERT Brigitte,Ministre,00:18:05,Radio,Europe 1,Autres
2021,octobre,SCHIAPPA Marlène,Ministre,00:05:07,Radio,RTL,Autres
2021,octobre,PHILIPPOT Florian,Les Patriotes,00:18:09,Radio,Sud Radio,Autres
2021,octobre,BERTRAND Xavier,Les Républicains,00:14:31,Radio,Sud Radio,Autres
2021,octobre,CASTANER Christophe,La République en marche,00:13:09,Radio,Sud Radio,Autres
2021,octobre,CLUZEL Sophie,Ministre,00:13:05,Radio,Sud Radio,Autres
2021,octobre,BARDELLA Jordan,Rassemblement national,00:13:01,Radio,Sud Radio,Autres
2021,octobre,VIDAL Frédérique,Ministre,00:12:59,Radio,Sud Radio,Autres
2021,octobre,LEMOYNE Jean-Baptiste,Ministre,00:12:57,Radio,Sud Radio,Autres
2021,octobre,PECRESSE Valérie,Les Républicains,00:12:56,Radio,Sud Radio,Autres
2021,octobre,WARGON Emmanuelle,Ministre,00:12:56,Radio,Sud Radio,Autres
2021,octobre,THEVENOT Prisca,La République en marche,00:12:52,Radio,Sud Radio,Autres
2021,octobre,DE MONTCHALIN Amélie,Ministre,00:12:45,Radio,Sud Radio,Autres
2021,octobre,DE RUGY François,La République en marche,00:12:23,Radio,Sud Radio,Autres
2021,octobre,MONTEBOURG Arnaud,Divers Gauche,00:11:50,Radio,Sud Radio,Autres
2021,octobre,BAYOU Julien,Europe Ecologie-les Verts,00:11:32,Radio,Sud Radio,Autres
2021,octobre,CORBIERE Alexis,La France insoumise,00:11:00,Radio,Sud Radio,Autres
2021,octobre,QUATENNENS Adrien,La France insoumise,00:10:55,Radio,Sud Radio,Autres
2021,octobre,KANNER Patrick,Parti socialiste,00:10:20,Radio,Sud Radio,Autres
2021,octobre,CIOTTI Eric,Les Républicains,00:10:17,Radio,Sud Radio,Autres
2021,octobre,TACHE Aurélien,Les nouveaux démocrates,00:09:59,Radio,Sud Radio,Autres
2021,octobre,BARNIER Michel,Les Républicains,00:09:02,Radio,Sud Radio,Autres
2021,octobre,GENEVARD Annie,Les Républicains,00:08:33,Radio,Sud Radio,Autres
2021,octobre,HOUPERT Alain,Les Républicains,00:07:55,Radio,Sud Radio,Autres
2021,octobre,BELLAMY François-Xavier,Les Républicains,00:07:50,Radio,Sud Radio,Autres
2021,octobre,COLLARD Gilbert,Rassemblement national,00:07:15,Radio,Sud Radio,Autres
2021,octobre,AHAMADA Saïd,La République en marche,00:05:10,Radio,Sud Radio,Autres
2021,octobre,HERVE Loïc,Union des démocrates et indépendants,00:04:44,Radio,Sud Radio,Autres
2021,octobre,BARROT Jean-Noël,Mouvement démocrate,00:04:39,Radio,Sud Radio,Autres
2021,octobre,DI FILIPPO Fabien,Les Républicains,00:04:39,Radio,Sud Radio,Autres
2021,octobre,CORCEIRO David,Mouvement démocrate,00:04:31,Radio,Sud Radio,Autres
2021,octobre,TEMAL Rachid,Parti socialiste,00:04:29,Radio,Sud Radio,Autres
2021,octobre,BROSSE Laurent,Divers Droite,00:04:05,Radio,Sud Radio,Autres
2021,octobre,AIT Eddie,Divers Gauche,00:03:32,Radio,Sud Radio,Autres
2021,octobre,CASTEX Jean,Premier Ministre,00:14:50,Chaînes TV généralistes,TF1,Journaux
2021,octobre,BERTRAND Xavier,Divers Droite,00:04:42,Chaînes TV généralistes,TF1,Journaux
2021,octobre,JUVIN Philippe,Les Républicains,00:03:30,Chaînes TV généralistes,TF1,Journaux
2021,octobre,PAYRE Denis,Les Républicains,00:03:05,Chaînes TV généralistes,TF1,Journaux
2021,octobre,MELENCHON Jean Luc,La France insoumise,00:05:12,Chaînes TV généralistes,France 2,Journaux
2021,octobre,ATTAL Gabriel,Ministre,00:13:13,Chaînes TV généralistes,France 2,Journaux
2021,octobre,HIDALGO Anne,Parti socialiste,00:12:15,Chaînes TV généralistes,France 2,Journaux
2021,octobre,POMPILI Barbara,Ministre,00:11:23,Chaînes TV généralistes,France 2,Journaux
2021,octobre,HOLLANDE François,Parti socialiste,00:11:01,Chaînes TV généralistes,France 2,Journaux
2021,octobre,LE PEN Marine,Rassemblement national,00:10:35,Chaînes TV généralistes,France 2,Journaux
2021,octobre,RUFFIN François,La France insoumise,00:10:16,Chaînes TV généralistes,France 2,Journaux
2021,octobre,DENORMANDIE Julien,Ministre,00:10:10,Chaînes TV généralistes,France 2,Journaux
2021,octobre,BLANQUER Jean-Michel,Ministre,00:09:59,Chaînes TV généralistes,France 2,Journaux
2021,octobre,DE RUGY François,La République en marche,00:09:55,Chaînes TV généralistes,France 2,Journaux
2021,octobre,COPE Jean François,Les Républicains,00:09:54,Chaînes TV généralistes,France 2,Journaux
2021,octobre,BAY Nicolas,Rassemblement national,00:09:52,Chaînes TV généralistes,France 2,Journaux
2021,octobre,MONTEBOURG Arnaud,Divers Gauche,00:09:47,Chaînes TV généralistes,France 2,Journaux
2021,octobre,RETAILLEAU Bruno,Les Républicains,00:09:42,Chaînes TV généralistes,France 2,Journaux
2021,octobre,SCHIAPPA Marlène,Ministre,00:09:41,Chaînes TV généralistes,France 2,Journaux
2021,octobre,PRADIE Aurélien,Les Républicains,00:09:38,Chaînes TV généralistes,France 2,Journaux
2021,octobre,JACOB Christian,Les Républicains,00:09:35,Chaînes TV généralistes,France 2,Journaux
2021,octobre,DUPONT AIGNAN Nicolas,Debout la France,00:09:32,Chaînes TV généralistes,France 2,Journaux
2021,octobre,JADOT Yannick,Europe Ecologie-les Verts,00:09:29,Chaînes TV généralistes,France 2,Journaux
2021,octobre,GREGOIRE Olivia,Ministre,00:09:24,Chaînes TV généralistes,France 2,Journaux
2021,octobre,MIGNOLA Patrick,Mouvement démocrate,00:09:11,Chaînes TV généralistes,France 2,Journaux
2021,octobre,CASTEX Jean,Premier Ministre,00:09:04,Chaînes TV généralistes,France 2,Journaux
2021,octobre,PAYAN Benoit,Parti socialiste,00:06:28,Chaînes TV généralistes,France 2,Journaux
2021,octobre,BERTRAND Xavier,Divers Droite,00:03:22,Chaînes TV généralistes,France 2,Journaux
2021,octobre,MACRON Emmanuel,Président de la République hors débat politique,00:02:52,Chaînes TV généralistes,France 2,Journaux
2021,octobre,DARMANIN Gérald,Ministre,00:02:49,Chaînes TV généralistes,France 2,Journaux
2021,octobre,LE MAIRE Bruno,Ministre,00:02:08,Chaînes TV généralistes,France 2,Journaux
2021,octobre,ZEMMOUR Eric,Divers Droite,00:02:03,Chaînes TV généralistes,France 2,Journaux
2021,octobre,VERAN Olivier,Ministre,00:01:45,Chaînes TV généralistes,France 2,Journaux
2021,octobre,MACRON Emmanuel,Président de la République en débat politique,00:01:40,Chaînes TV généralistes,France 2,Journaux
2021,octobre,IRIGOYEN Jean François,Les Républicains,00:01:26,Chaînes TV généralistes,France 2,Journaux
2021,octobre,SARKOZY Nicolas,Les Républicains,00:01:10,Chaînes TV généralistes,France 2,Journaux
2021,octobre,BADINTER Robert,Parti socialiste,00:01:07,Chaînes TV généralistes,France 2,Journaux
2021,octobre,MACRON Emmanuel,Président de la République en débat politique,00:01:41,Chaînes TV généralistes,France 3,Journaux
2021,octobre,CASTEX Jean,Premier Ministre,00:01:10,Chaînes TV généralistes,France 3,Journaux
2021,octobre,DARMANIN Gérald,Ministre,00:01:07,Chaînes TV généralistes,France 3,Journaux
2021,octobre,HIDALGO Anne,Parti socialiste,00:01:35,Chaînes TV généralistes,M6,Journaux
2021,octobre,CASTEX Jean,Premier Ministre,00:01:18,Chaînes TV généralistes,M6,Journaux
2021,octobre,MACRON Emmanuel,Président de la République hors débat politique,00:01:18,Chaînes TV généralistes,M6,Journaux
2021,octobre,SARKOZY Nicolas,Les Républicains,00:01:06,Chaînes TV généralistes,M6,Journaux
2021,octobre,MELENCHON Jean Luc,La France insoumise,00:01:04,Chaînes TV généralistes,M6,Journaux
2021,octobre,MACRON Emmanuel,Président de la République hors débat politique,00:01:05,Chaînes TV généralistes,C8,Journaux
2021,octobre,CASTEX Jean,Premier Ministre,00:02:30,Chaînes TV généralistes,RMC Découverte,Journaux
2021,octobre,PERSON Pierre,La République en marche,00:01:12,Chaînes TV généralistes,RMC Découverte,Journaux
2021,octobre,CASTEX Jean,Premier Ministre,00:03:25,Chaînes TV généralistes,RMC Story,Journaux
2021,octobre,BERTRAND Xavier,Divers Droite,00:01:23,Chaînes TV généralistes,RMC Story,Journaux
2021,octobre,ZEMMOUR Eric,Divers Droite,00:01:08,Chaînes TV généralistes,RMC Story,Journaux
2021,octobre,DOUCET Grégory,Europe Ecologie-les Verts,00:01:00,Chaînes TV généralistes,RMC Story,Journaux
2021,octobre,MACRON Emmanuel,Président de la République en débat politique,00:01:00,Chaînes TV généralistes,RMC Story,Journaux
2021,octobre,MARSEILLE Hervé,Union des démocrates et indépendants,00:01:00,Chaînes TV généralistes,RMC Story,Journaux
2021,octobre,CASTANER Christophe,La République en marche,00:09:45,Chaînes TV généralistes,TF1,Magazines
2021,octobre,LE PEN Marine,Rassemblement national,00:05:55,Chaînes TV généralistes,TF1,Magazines
2021,octobre,JADOT Yannick,Europe Ecologie-les Verts,00:02:54,Chaînes TV généralistes,TF1,Magazines
2021,octobre,MILLIENNE Bruno,Mouvement démocrate,00:02:15,Chaînes TV généralistes,TF1,Magazines
2021,octobre,AUBRY Manon,La France insoumise,00:01:33,Chaînes TV généralistes,TF1,Magazines
2021,octobre,BECHT Olivier,Agir,00:01:00,Chaînes TV généralistes,TF1,Magazines
2021,octobre,MARTIN Edouard,Génération.s,00:10:58,Chaînes TV généralistes,France 2,Magazines
2021,octobre,MACRON Emmanuel,Président de la République hors débat politique,00:10:28,Chaînes TV généralistes,France 2,Magazines
2021,octobre,DELAFOSSE Michaël,Parti socialiste,00:09:18,Chaînes TV généralistes,France 2,Magazines
2021,octobre,PORTELLI Florence,Libres,00:06:02,Chaînes TV généralistes,France 2,Magazines
2021,octobre,MONTEBOURG Arnaud,Divers Gauche,00:04:59,Chaînes TV généralistes,France 2,Magazines
2021,octobre,PAUGET Eric,Les Républicains,00:04:44,Chaînes TV généralistes,France 2,Magazines
2021,octobre,LUSSERT Jean Marc,Divers Gauche,00:04:04,Chaînes TV généralistes,France 2,Magazines
2021,octobre,HULOT Nicolas,Divers Gauche,00:03:28,Chaînes TV généralistes,France 2,Magazines
2021,octobre,ATTAL Gabriel,Ministre,00:01:42,Chaînes TV généralistes,France 2,Magazines
2021,octobre,COPE Jean François,Les Républicains,00:01:40,Chaînes TV généralistes,France 2,Magazines
2021,octobre,DJEBBARI Jean-Baptiste,Ministre,00:01:39,Chaînes TV généralistes,France 2,Magazines
2021,octobre,FABRE Alain,Parti socialiste,00:01:14,Chaînes TV généralistes,France 2,Magazines
2021,octobre,MEGE Alain,Divers Gauche,00:01:05,Chaînes TV généralistes,France 2,Magazines
2021,octobre,BEAUNE Clément,Ministre,00:21:11,Chaînes TV généralistes,France 3,Magazines
