annee,mois,intervenant,appartenance,duree,media,chaine,emission
2021,novembre,LECORNU Sébastien,Ministre,00:13:14,Chaînes TV généralistes,France 2,Journaux
2021,novembre,DUPONT-AIGNAN Nicolas,Debout la France,00:12:28,Chaînes TV généralistes,France 2,Journaux
2021,novembre,MACRON Emmanuel,Président de la République hors débat politique,00:12:15,Chaînes TV généralistes,France 2,Journaux
2021,novembre,BERTRAND Xavier,Les Républicains,00:11:27,Chaînes TV généralistes,France 2,Journaux
2021,novembre,BARDELLA Jordan,Rassemblement national,00:11:18,Chaînes TV généralistes,France 2,Journaux
2021,novembre,BORNE Elisabeth,Ministre,00:11:05,Chaînes TV généralistes,France 2,Journaux
2021,novembre,LE MAIRE Bruno,Ministre,00:10:35,Chaînes TV généralistes,France 2,Journaux
2021,novembre,ROUSSEL Fabien,Parti communiste français,00:10:19,Chaînes TV généralistes,France 2,Journaux
2021,novembre,ESTROSI Christian,Divers Droite,00:10:16,Chaînes TV généralistes,France 2,Journaux
2021,novembre,CASTANER Christophe,La République en marche,00:10:16,Chaînes TV généralistes,France 2,Journaux
2021,novembre,COQUEREL Eric,La France insoumise,00:10:05,Chaînes TV généralistes,France 2,Journaux
2021,novembre,BACHELOT Roselyne,Ministre,00:09:51,Chaînes TV généralistes,France 2,Journaux
2021,novembre,BEAUNE Clément,Ministre,00:09:50,Chaînes TV généralistes,France 2,Journaux
2021,novembre,VALLAUD Boris,Parti socialiste,00:09:49,Chaînes TV généralistes,France 2,Journaux
2021,novembre,BERGE Aurore,La République en marche,00:09:46,Chaînes TV généralistes,France 2,Journaux
2021,novembre,CLUZEL Sophie,Ministre,00:09:46,Chaînes TV généralistes,France 2,Journaux
2021,novembre,MARIANI Thierry,Rassemblement national,00:09:43,Chaînes TV généralistes,France 2,Journaux
2021,novembre,LARCHER Gérard,Les Républicains,00:09:32,Chaînes TV généralistes,France 2,Journaux
2021,novembre,BAYOU Julien,Europe Ecologie-les Verts,00:09:29,Chaînes TV généralistes,France 2,Journaux
2021,novembre,TAQUET Adrien,Ministre,00:09:18,Chaînes TV généralistes,France 2,Journaux
2021,novembre,BRAUN-PIVET Yaël,La République en marche,00:09:18,Chaînes TV généralistes,France 2,Journaux
2021,novembre,POUTOU Philippe,Nouveau parti anticapitaliste,00:09:17,Chaînes TV généralistes,France 2,Journaux
2021,novembre,LEMOYNE Jean-Baptiste,Ministre,00:08:39,Chaînes TV généralistes,France 2,Journaux
2021,novembre,CAUCHY Benjamin,Divers Droite,00:07:32,Chaînes TV généralistes,France 2,Journaux
2021,novembre,ATTAL Gabriel,Ministre,00:03:00,Chaînes TV généralistes,France 2,Journaux
2021,novembre,ZEMMOUR Eric,Divers Droite,00:02:58,Chaînes TV généralistes,France 2,Journaux
2021,novembre,VERAN Olivier,Ministre,00:02:31,Chaînes TV généralistes,France 2,Journaux
2021,novembre,LANGLOIS Nicolas,Parti communiste français,00:02:31,Chaînes TV généralistes,France 2,Journaux
2021,novembre,DARMANIN Gérald,Ministre,00:01:46,Chaînes TV généralistes,France 2,Journaux
2021,novembre,CASTEX Jean,Premier Ministre,00:01:40,Chaînes TV généralistes,France 2,Journaux
2021,novembre,MELENCHON Jean-Luc,La France insoumise,00:01:38,Chaînes TV généralistes,France 2,Journaux
2021,novembre,MORVAN François,Divers Droite,00:01:24,Chaînes TV généralistes,France 2,Journaux
2021,novembre,DHERSIN Franck,Divers Droite,00:01:09,Chaînes TV généralistes,France 2,Journaux
2021,novembre,MACRON Emmanuel,Président de la République en débat politique,00:02:05,Chaînes TV généralistes,France 3,Journaux
2021,novembre,ZEMMOUR Eric,Divers Droite,00:01:10,Chaînes TV généralistes,France 3,Journaux
2021,novembre,VERAN Olivier,Ministre,00:01:09,Chaînes TV généralistes,France 3,Journaux
2021,novembre,MACRON Emmanuel,Président de la République hors débat politique,00:01:07,Chaînes TV généralistes,France 3,Journaux
2021,novembre,ATTAL Gabriel,Ministre,00:01:05,Chaînes TV généralistes,France 3,Journaux
2021,novembre,MACRON Emmanuel,Président de la République en débat politique,00:22:22,Chaînes TV généralistes,M6,Journaux
2021,novembre,MACRON Emmanuel,Président de la République hors débat politique,00:08:35,Chaînes TV généralistes,M6,Journaux
2021,novembre,LECORNU Sébastien,Ministre,00:01:34,Chaînes TV généralistes,M6,Journaux
2021,novembre,VERAN Olivier,Ministre,00:01:26,Chaînes TV généralistes,M6,Journaux
2021,novembre,DARMANIN Gérald,Ministre,00:01:16,Chaînes TV généralistes,M6,Journaux
2021,novembre,MACRON Emmanuel,Président de la République en débat politique,00:01:34,Chaînes TV généralistes,C8,Journaux
2021,novembre,MACRON Emmanuel,Président de la République hors débat politique,00:01:24,Chaînes TV généralistes,RMC Découverte,Journaux
2021,novembre,MACRON Emmanuel,Président de la République en débat politique,00:01:09,Chaînes TV généralistes,RMC Découverte,Journaux
2021,novembre,MACRON Emmanuel,Président de la République hors débat politique,00:01:31,Chaînes TV généralistes,RMC Story,Journaux
2021,novembre,VERAN Olivier,Ministre,00:01:22,Chaînes TV généralistes,RMC Story,Journaux
2021,novembre,LECORNU Sébastien,Ministre,00:01:10,Chaînes TV généralistes,RMC Story,Journaux
2021,novembre,CHESNAIS-GIRARD Loïg,Parti socialiste,00:01:00,Chaînes TV généralistes,RMC Story,Journaux
2021,novembre,LE PEN Marine,Rassemblement national,00:12:57,Chaînes TV généralistes,TF1,Magazines
2021,novembre,CASTANER Christophe,La République en marche,00:10:27,Chaînes TV généralistes,TF1,Magazines
2021,novembre,GUERINI Stanislas,La République en marche,00:08:09,Chaînes TV généralistes,TF1,Magazines
2021,novembre,JADOT Yannick,Europe Ecologie-les Verts,00:07:01,Chaînes TV généralistes,TF1,Magazines
2021,novembre,MELENCHON Jean-Luc,La France insoumise,00:04:34,Chaînes TV généralistes,TF1,Magazines
2021,novembre,ROUSSEL Fabien,Parti communiste français,00:04:04,Chaînes TV généralistes,TF1,Magazines
2021,novembre,DUPONT-AIGNAN Nicolas,Debout la France,00:02:34,Chaînes TV généralistes,TF1,Magazines
2021,novembre,CIOTTI Eric,Les Républicains,00:29:09,Chaînes TV généralistes,France 2,Magazines
2021,novembre,PECRESSE Valérie,Les Républicains,00:28:42,Chaînes TV généralistes,France 2,Magazines
2021,novembre,BARNIER Michel,Les Républicains,00:28:38,Chaînes TV généralistes,France 2,Magazines
2021,novembre,JUVIN Philippe,Les Républicains,00:28:27,Chaînes TV généralistes,France 2,Magazines
2021,novembre,MACRON Emmanuel,Président de la République hors débat politique,00:28:22,Chaînes TV généralistes,France 2,Magazines
2021,novembre,BERTRAND Xavier,Les Républicains,00:27:41,Chaînes TV généralistes,France 2,Magazines
2021,novembre,HOLLANDE François,Parti socialiste,00:13:49,Chaînes TV généralistes,France 2,Magazines
2021,novembre,BOUTIN Christine,"VIA, la voie du peuple",00:09:53,Chaînes TV généralistes,France 2,Magazines
2021,novembre,BIERRY Frédéric,Les Républicains,00:07:14,Chaînes TV généralistes,France 2,Magazines
2021,novembre,ROSSIGNOL Laurence,Parti socialiste,00:05:54,Chaînes TV généralistes,France 2,Magazines
2021,novembre,DELGA Carole,Parti socialiste,00:05:49,Chaînes TV généralistes,France 2,Magazines
2021,novembre,NADOT Sébastien,Divers Gauche,00:05:17,Chaînes TV généralistes,France 2,Magazines
2021,novembre,CLAPOT Mireille,La République en marche,00:04:58,Chaînes TV généralistes,France 2,Magazines
2021,novembre,ELIMAS Nathalie,Ministre,00:04:49,Chaînes TV généralistes,France 2,Magazines
2021,novembre,APPARU Benoist,Divers Droite,00:04:27,Chaînes TV généralistes,France 2,Magazines
2021,novembre,ZEMMOUR Eric,Divers Droite,00:03:19,Chaînes TV généralistes,France 2,Magazines
2021,novembre,SEBAIHI Sabrina,Europe Ecologie-les Verts,00:03:17,Chaînes TV généralistes,France 2,Magazines
2021,novembre,SOLERE Thierry,La République en marche,00:02:38,Chaînes TV généralistes,France 2,Magazines
2021,novembre,BOYER Valérie,Les Républicains,00:02:33,Chaînes TV généralistes,France 2,Magazines
2021,novembre,LEPAGE Corinne,Cap écologie,00:02:21,Chaînes TV généralistes,France 2,Magazines
2021,novembre,PLISSON Philippe,Parti socialiste,00:02:08,Chaînes TV généralistes,France 2,Magazines
2021,novembre,ATTAL Gabriel,Ministre,00:01:43,Chaînes TV généralistes,France 2,Magazines
2021,novembre,FRETELLIERE Gérard,Divers Gauche,00:01:35,Chaînes TV généralistes,France 2,Magazines
2021,novembre,COPE Jean-François,Les Républicains,00:01:28,Chaînes TV généralistes,France 2,Magazines
2021,novembre,JADOT Yannick,Europe Ecologie-les Verts,00:01:09,Chaînes TV généralistes,France 2,Magazines
2021,novembre,FERRAND Richard,La République en marche,00:22:33,Chaînes TV généralistes,France 3,Magazines
2021,novembre,DENORMANDIE Julien,Ministre,00:21:53,Chaînes TV généralistes,France 3,Magazines
2021,novembre,MELENCHON Jean-Luc,La France insoumise,00:21:32,Chaînes TV généralistes,France 3,Magazines
2021,novembre,ROUSSEL Fabien,Parti communiste français,00:18:33,Chaînes TV généralistes,France 3,Magazines
2021,novembre,LE MAIRE Bruno,Ministre,00:25:22,Chaînes TV généralistes,France 5,Magazines
2021,novembre,WARGON Emmanuelle,Ministre,00:16:31,Chaînes TV généralistes,France 5,Magazines
2021,novembre,TACHE Aurélien,Les nouveaux démocrates,00:13:34,Chaînes TV généralistes,France 5,Magazines
2021,novembre,RIST Stéphanie,La République en marche,00:11:32,Chaînes TV généralistes,France 5,Magazines
2021,novembre,GENETET Anne,La République en marche,00:10:30,Chaînes TV généralistes,France 5,Magazines
2021,novembre,MOUQUET Virgile,Europe Ecologie-les Verts,00:09:54,Chaînes TV généralistes,France 5,Magazines
2021,novembre,GARNIER Nelly,Les Républicains,00:09:30,Chaînes TV généralistes,France 5,Magazines
2021,novembre,NADOT Sébastien,Divers Gauche,00:09:20,Chaînes TV généralistes,France 5,Magazines
2021,novembre,BOYER Gilles,La République en marche,00:09:00,Chaînes TV généralistes,France 5,Magazines
2021,novembre,EL HAIRY Sarah,Ministre,00:07:41,Chaînes TV généralistes,France 5,Magazines
2021,novembre,PIRIOU Bruno,Divers Gauche,00:07:38,Chaînes TV généralistes,France 5,Magazines
2021,novembre,LESCURE Roland,La République en marche,00:07:37,Chaînes TV généralistes,France 5,Magazines
2021,novembre,CAREME Damien,Europe Ecologie-les Verts,00:07:26,Chaînes TV généralistes,France 5,Magazines
2021,novembre,BOURLANGES Jean-Louis,Mouvement démocrate,00:07:15,Chaînes TV généralistes,France 5,Magazines
2021,novembre,LISNARD David,Les Républicains,00:07:08,Chaînes TV généralistes,France 5,Magazines
2021,novembre,CIOTTI Eric,Les Républicains,00:06:39,Chaînes TV généralistes,France 5,Magazines
2021,novembre,LAURENT Philippe,Union des démocrates et indépendants,00:06:30,Chaînes TV généralistes,France 5,Magazines
2021,novembre,BOYER Valérie,Les Républicains,00:06:05,Chaînes TV généralistes,France 5,Magazines
2021,novembre,MACRON Emmanuel,Président de la République en débat politique,00:05:30,Chaînes TV généralistes,France 5,Magazines
2021,novembre,OLIVE Karl,Divers Droite,00:05:24,Chaînes TV généralistes,France 5,Magazines
2021,novembre,PECRESSE Valérie,Les Républicains,00:05:10,Chaînes TV généralistes,France 5,Magazines
2021,novembre,BERTRAND Xavier,Les Républicains,00:04:55,Chaînes TV généralistes,France 5,Magazines
2021,novembre,BARNIER Michel,Les Républicains,00:04:37,Chaînes TV généralistes,France 5,Magazines
2021,novembre,HIDALGO Anne,Parti socialiste,00:04:36,Chaînes TV généralistes,France 5,Magazines
2021,novembre,DELLI Karima,Europe Ecologie-les Verts,00:04:30,Chaînes TV généralistes,France 5,Magazines
2021,novembre,MONCOND HUY Léonore,Europe Ecologie-les Verts,00:04:11,Chaînes TV généralistes,France 5,Magazines
2021,novembre,MACRON Emmanuel,Président de la République hors débat politique,00:04:00,Chaînes TV généralistes,France 5,Magazines
2021,novembre,TEXEIRE FIONA,Parti socialiste,00:03:54,Chaînes TV généralistes,France 5,Magazines
2021,novembre,ZEMMOUR Eric,Divers Droite,00:03:53,Chaînes TV généralistes,France 5,Magazines
2021,novembre,JADOT Yannick,Europe Ecologie-les Verts,00:03:46,Chaînes TV généralistes,France 5,Magazines
2021,novembre,DE PELICHY Constance,Les Républicains,00:03:35,Chaînes TV généralistes,France 5,Magazines
2021,novembre,VERAN Olivier,Ministre,00:03:26,Chaînes TV généralistes,France 5,Magazines
2021,novembre,MILITANT LRP,Les Républicains,00:02:52,Chaînes TV généralistes,France 5,Magazines
2021,novembre,MELENCHON Jean-Luc,La France insoumise,00:02:52,Chaînes TV généralistes,France 5,Magazines
2021,novembre,LE PEN Marine,Rassemblement national,00:02:28,Chaînes TV généralistes,France 5,Magazines
2021,novembre,MILITANT(E) PS,Parti socialiste,00:02:08,Chaînes TV généralistes,France 5,Magazines
2021,novembre,SCHIAPPA Marlène,Ministre,00:02:08,Chaînes TV généralistes,France 5,Magazines
2021,novembre,ATTAL Gabriel,Ministre,00:02:05,Chaînes TV généralistes,France 5,Magazines
2021,novembre,CAUSSE Lionel,La République en marche,00:01:45,Chaînes TV généralistes,France 5,Magazines
2021,novembre,MONTEBOURG Arnaud,Divers Gauche,00:01:40,Chaînes TV généralistes,France 5,Magazines
2021,novembre,MILITANT LREM,La République en marche,00:01:34,Chaînes TV généralistes,France 5,Magazines
2021,novembre,ROUSSEL Fabien,Parti communiste français,00:01:17,Chaînes TV généralistes,France 5,Magazines
2021,novembre,ORPHELIN Matthieu,Divers Gauche,00:01:16,Chaînes TV généralistes,France 5,Magazines
2021,novembre,BEAUNE Clément,Ministre,00:01:14,Chaînes TV généralistes,France 5,Magazines
2021,novembre,BORNE Elisabeth,Ministre,00:01:14,Chaînes TV généralistes,France 5,Magazines
2021,novembre,ROUSSEAU Sandrine,Europe Ecologie-les Verts,00:01:07,Chaînes TV généralistes,France 5,Magazines
2021,novembre,BAZIN Fabien,Parti socialiste,00:01:06,Chaînes TV généralistes,France 5,Magazines
2021,novembre,BLANQUER Jean-Michel,Ministre,00:01:06,Chaînes TV généralistes,France 5,Magazines
2021,novembre,GUINEL Ninon,Europe Ecologie-les Verts,00:01:05,Chaînes TV généralistes,France 5,Magazines
2021,novembre,LE PEN Marine,Rassemblement national,00:21:58,Chaînes TV généralistes,M6,Magazines
2021,novembre,DATI Rachida,Les Républicains,00:17:48,Chaînes TV généralistes,M6,Magazines
2021,novembre,PECRESSE Valérie,Les Républicains,00:17:12,Chaînes TV généralistes,M6,Magazines
2021,novembre,SCHIAPPA Marlène,Ministre,00:16:29,Chaînes TV généralistes,M6,Magazines
2021,novembre,HIDALGO Anne,Parti socialiste,00:12:33,Chaînes TV généralistes,M6,Magazines
2021,novembre,KONE Fatoumata,Europe Ecologie-les Verts,00:09:28,Chaînes TV généralistes,M6,Magazines
2021,novembre,DE MONTCHALIN Amélie,Ministre,00:03:40,Chaînes TV généralistes,M6,Magazines
2021,novembre,SARKOZY Nicolas,Les Républicains,00:02:10,Chaînes TV généralistes,M6,Magazines
2021,novembre,GUIHARD Hervé,Divers Gauche,00:01:36,Chaînes TV généralistes,M6,Magazines
2021,novembre,JACOB Christian,Les Républicains,00:01:15,Chaînes TV généralistes,M6,Magazines
2021,novembre,ALLOUCH Damien,Parti socialiste,00:01:05,Chaînes TV généralistes,M6,Magazines
2021,novembre,POMPILI Barbara,Ministre,00:13:25,Chaînes TV généralistes,C8,Magazines
2021,novembre,DARMANIN Gérald,Ministre,00:11:24,Chaînes TV généralistes,C8,Magazines
2021,novembre,CASTANER Christophe,La République en marche,00:09:47,Chaînes TV généralistes,C8,Magazines
2021,novembre,JADOT Yannick,Europe Ecologie-les Verts,00:09:40,Chaînes TV généralistes,C8,Magazines
2021,novembre,GUERINI Stanislas,La République en marche,00:07:46,Chaînes TV généralistes,C8,Magazines
2021,novembre,CASTEX Jean,Premier Ministre,00:06:57,Chaînes TV généralistes,C8,Magazines
2021,novembre,SCHIAPPA Marlène,Ministre,00:04:40,Chaînes TV généralistes,C8,Magazines
2021,novembre,PRADIE Aurélien,Les Républicains,00:04:26,Chaînes TV généralistes,C8,Magazines
2021,novembre,BLANQUER Jean-Michel,Ministre,00:04:12,Chaînes TV généralistes,C8,Magazines
2021,novembre,JUVIN Philippe,Les Républicains,00:03:30,Chaînes TV généralistes,C8,Magazines
2021,novembre,LE MAIRE Bruno,Ministre,00:03:30,Chaînes TV généralistes,C8,Magazines
2021,novembre,DOUCET Grégory,Europe Ecologie-les Verts,00:03:23,Chaînes TV généralistes,C8,Magazines
2021,novembre,CIOTTI Eric,Les Républicains,00:03:16,Chaînes TV généralistes,C8,Magazines
2021,novembre,BAYOU Julien,Europe Ecologie-les Verts,00:02:27,Chaînes TV généralistes,C8,Magazines
2021,novembre,JACOB Christian,Les Républicains,00:02:13,Chaînes TV généralistes,C8,Magazines
2021,novembre,BOUCHART Natacha,Les Républicains,00:01:58,Chaînes TV généralistes,C8,Magazines
2021,novembre,ROUSSEL Fabien,Parti communiste français,00:01:40,Chaînes TV généralistes,C8,Magazines
2021,novembre,LAGARDE Jean-Christophe,Union des démocrates et indépendants,00:01:30,Chaînes TV généralistes,C8,Magazines
2021,novembre,BERTRAND Xavier,Les Républicains,00:01:20,Chaînes TV généralistes,C8,Magazines
2021,novembre,HIDALGO Anne,Parti socialiste,00:01:00,Chaînes TV généralistes,C8,Magazines
2021,novembre,FAURE Olivier,Parti socialiste,00:01:00,Chaînes TV généralistes,C8,Magazines
2021,novembre,VERAN Olivier,Ministre,00:01:00,Chaînes TV généralistes,C8,Magazines
2021,novembre,MACRON Emmanuel,Président de la République en débat politique,00:46:31,Chaînes TV généralistes,TMC,Magazines
2021,novembre,CASTANER Christophe,La République en marche,00:26:58,Chaînes TV généralistes,TMC,Magazines
2021,novembre,TAUBIRA Christiane,Divers Gauche,00:19:09,Chaînes TV généralistes,TMC,Magazines
2021,novembre,HOLLANDE François,Parti socialiste,00:18:15,Chaînes TV généralistes,TMC,Magazines
2021,novembre,BERTRAND Xavier,Les Républicains,00:16:44,Chaînes TV généralistes,TMC,Magazines
2021,novembre,LE PEN Marine,Rassemblement national,00:13:22,Chaînes TV généralistes,TMC,Magazines
2021,novembre,ZEMMOUR Eric,Divers Droite,00:11:04,Chaînes TV généralistes,TMC,Magazines
2021,novembre,PECRESSE Valérie,Les Républicains,00:10:33,Chaînes TV généralistes,TMC,Magazines
2021,novembre,MONTEBOURG Arnaud,Divers Gauche,00:09:12,Chaînes TV généralistes,TMC,Magazines
2021,novembre,GUERINI Stanislas,La République en marche,00:09:05,Chaînes TV généralistes,TMC,Magazines
2021,novembre,HIDALGO Anne,Parti socialiste,00:09:00,Chaînes TV généralistes,TMC,Magazines
2021,novembre,MELENCHON Jean-Luc,La France insoumise,00:06:53,Chaînes TV généralistes,TMC,Magazines
2021,novembre,ROUSSEAU Sandrine,Europe Ecologie-les Verts,00:06:50,Chaînes TV généralistes,TMC,Magazines
2021,novembre,BARNIER Michel,Les Républicains,00:05:57,Chaînes TV généralistes,TMC,Magazines
2021,novembre,SCHIAPPA Marlène,Ministre,00:05:40,Chaînes TV généralistes,TMC,Magazines
2021,novembre,BAYROU François,Mouvement démocrate,00:05:26,Chaînes TV généralistes,TMC,Magazines
2021,novembre,CIOTTI Eric,Les Républicains,00:05:10,Chaînes TV généralistes,TMC,Magazines
2021,novembre,EL HAIRY Sarah,Ministre,00:05:08,Chaînes TV généralistes,TMC,Magazines
2021,novembre,ROUSSEL Fabien,Parti communiste français,00:05:08,Chaînes TV généralistes,TMC,Magazines
2021,novembre,ATTAL Gabriel,Ministre,00:04:36,Chaînes TV généralistes,TMC,Magazines
2021,novembre,PHILIPPE Edouard,Horizons,00:03:52,Chaînes TV généralistes,TMC,Magazines
2021,novembre,FERRAND Richard,La République en marche,00:03:44,Chaînes TV généralistes,TMC,Magazines
2021,novembre,BARDELLA Jordan,Rassemblement national,00:03:24,Chaînes TV généralistes,TMC,Magazines
2021,novembre,DE MONTCHALIN Amélie,Ministre,00:03:16,Chaînes TV généralistes,TMC,Magazines
2021,novembre,JADOT Yannick,Europe Ecologie-les Verts,00:02:53,Chaînes TV généralistes,TMC,Magazines
2021,novembre,CASTEX Jean,Premier Ministre,00:02:40,Chaînes TV généralistes,TMC,Magazines
2021,novembre,MENARD Robert,Divers Droite,00:02:40,Chaînes TV généralistes,TMC,Magazines
2021,novembre,QUATENNENS Adrien,La France insoumise,00:02:29,Chaînes TV généralistes,TMC,Magazines
2021,novembre,VERAN Olivier,Ministre,00:02:28,Chaînes TV généralistes,TMC,Magazines
2021,novembre,DUPONT-AIGNAN Nicolas,Debout la France,00:02:26,Chaînes TV généralistes,TMC,Magazines
2021,novembre,BORNE Elisabeth,Ministre,00:02:10,Chaînes TV généralistes,TMC,Magazines
2021,novembre,ROYAL Ségolène,Divers Gauche,00:02:08,Chaînes TV généralistes,TMC,Magazines
2021,novembre,ESTROSI Christian,Divers Droite,00:02:04,Chaînes TV généralistes,TMC,Magazines
2021,novembre,LE MAIRE Bruno,Ministre,00:02:03,Chaînes TV généralistes,TMC,Magazines
2021,novembre,ORPHELIN Matthieu,Divers Gauche,00:01:50,Chaînes TV généralistes,TMC,Magazines
2021,novembre,JACOB Christian,Les Républicains,00:01:40,Chaînes TV généralistes,TMC,Magazines
2021,novembre,POMPILI Barbara,Ministre,00:01:29,Chaînes TV généralistes,TMC,Magazines
2021,novembre,DATI Rachida,Les Républicains,00:01:21,Chaînes TV généralistes,TMC,Magazines
2021,novembre,SAINT-MARTIN Laurent,La République en marche,00:01:18,Chaînes TV généralistes,TMC,Magazines
2021,novembre,KANNER Patrick,Parti socialiste,00:01:15,Chaînes TV généralistes,TMC,Magazines
2021,novembre,BLANQUER Jean-Michel,Ministre,00:01:14,Chaînes TV généralistes,TMC,Magazines
2021,novembre,DARMANIN Gérald,Ministre,00:01:08,Chaînes TV généralistes,TMC,Magazines
2021,novembre,PANNIER-RUNACHER Agnès,Ministre,00:01:03,Chaînes TV généralistes,TMC,Magazines
2021,novembre,JUVIN Philippe,Les Républicains,00:01:01,Chaînes TV généralistes,TMC,Magazines
2021,novembre,WARGON Emmanuelle,Ministre,00:10:21,Chaînes TV généralistes,RMC Découverte,Magazines
2021,novembre,MELENCHON Jean-Luc,La France insoumise,00:05:20,Chaînes TV généralistes,RMC Découverte,Magazines
2021,novembre,PAYRE Denis,Les Républicains,00:03:38,Chaînes TV généralistes,RMC Découverte,Magazines
2021,novembre,MONTEBOURG Arnaud,Divers Gauche,00:44:18,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,PECRESSE Valérie,Les Républicains,00:34:35,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,LE MAIRE Bruno,Ministre,00:21:56,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,SCHIAPPA Marlène,Ministre,00:20:09,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,LEGOUET David,Sans étiquette,00:17:43,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,VALLS Manuel,Divers Centre,00:17:42,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,WARGON Emmanuelle,Ministre,00:17:10,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,MORANO Nadine,Les Républicains,00:16:49,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,MORENO Elisabeth,Ministre,00:16:06,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,OLIVE Karl,Divers Droite,00:15:02,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,SERVA Olivier,La République en marche,00:14:48,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,COLLOMB Gérard,La République en marche,00:14:04,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,RUPIN Pacôme,La République en marche,00:12:18,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,ROYAL Ségolène,Divers Gauche,00:10:55,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,RIVET Françoise,Sans étiquette,00:10:52,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,LIBSIG Guillaume,Europe Ecologie-les Verts,00:10:00,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,OZTORUN Denis,Parti communiste français,00:09:45,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,PHILIPPOT Florian,Les Patriotes,00:09:34,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,BORNE Elisabeth,Ministre,00:09:16,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,RIGAULT Stanislas,Génération Z,00:07:55,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,MARACINEANU Roxana,Ministre,00:07:32,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,BELLIARD David,Europe Ecologie-les Verts,00:07:16,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,LUREL Victorin,Parti socialiste,00:06:47,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,CUNY Pierre,Divers Droite,00:06:37,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,ROSSIGNOL Laurence,Parti socialiste,00:06:28,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,GAILLOT Albane,Divers Gauche,00:06:26,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,GAIRIN Marc,Divers Droite,00:06:24,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,BENOIT Thierry,Union des démocrates et indépendants,00:06:18,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,MILLORIT Anne Gaud,Sans étiquette,00:06:18,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,GIROUD Christian,Union des démocrates et indépendants,00:06:13,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,MENARD Michel,Parti socialiste,00:05:52,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,MACRON Emmanuel,Président de la République en débat politique,00:05:39,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,STUDER Bruno,La République en marche,00:05:29,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,THOUY Hélène,Parti animaliste,00:05:07,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,GRICOURT Marc,Parti socialiste,00:05:07,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,LOUVES Matthieu,Les amis d’Éric Zemmour,00:05:00,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,DOINEAU Elisabeth,Union des démocrates et indépendants,00:04:55,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,ZEMMOUR Eric,Divers Droite,00:04:53,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,PIOLLE Eric,Europe Ecologie-les Verts,00:04:40,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,BURKLI Delphine,Horizons,00:04:40,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,ALLISIO Franck,Rassemblement national,00:04:15,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,MELENCHON Jean-Luc,La France insoumise,00:04:13,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,TRACHE Bruno,Sans étiquette,00:03:52,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,LIOGER Richard,La République en marche,00:03:50,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,BAZIN Fabien,Parti socialiste,00:03:35,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,SEBAIHI Sabrina,Europe Ecologie-les Verts,00:03:20,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,GOHARD Nadine,Sans étiquette,00:03:16,Chaînes TV généralistes,RMC Story,Magazines
2021,novembre,LEI Josiane,Les Républicains,00:03:11,Chaînes TV généralistes,RMC Story,Magazines
